taxa,PC1,PC2,PC3
W10004_0144/PHK76,-41.0198321746424,-21.5615420837353,-39.00338366754
W10004_0833/PHK76,-24.5851088436662,-39.8516709205564,21.7222142171582
W10004_0639/PHK76,-25.6968231003334,-19.1440858666003,50.3155570666326
W10004_1146/PHK76,-32.901461527307,-19.2754634728807,-28.6157039152058
W10004_0204/PHK76,-37.3433578344854,34.1761181574489,39.7581936574161
W10004_0779/PHK76,-24.7594089711967,-27.7041041475186,-19.3565302500569
W10004_0674/PHK76,-29.3415651563708,-25.2225836633567,-24.9342724450539
W10004_0169/PHK76,-40.3074974977331,33.4170887638244,11.9394121386079
W10004_0901/PHK76,-29.1988159528698,-18.7048288944111,-49.4750356119018
W10004_0889/PHK76,-45.9321540639147,14.0587851706025,-5.51777715947865
W10004_1104/PHK76,-28.1801275240529,-22.1930668615781,-9.30305752601796
W10004_0894/PHK76,-37.7377776616421,-12.7494486625241,-14.3711828421594
W10004_0717/PHK76,-29.4089118114865,2.51908237971393,10.7597922969494
W10004_0258/PHK76,-34.3136488956729,30.3188725839388,-36.5229619318477
W10004_0310/PHK76,-24.5260689825573,39.8428743944819,41.0974276650252
W10004_0254/PHK76,-54.3236419401638,69.192533646215,18.6869864046626
W10004_1057/PHK76,-34.9388039649975,31.8899748343893,17.9578928167942
W10004_0703/PHK76,-36.8047192579789,4.60748161002478,19.2669881584262
W10004_1000/PHK76,-39.9077892303179,17.7440544432295,3.64325255193234
W10004_0601/PHK76,-38.7068532772416,45.6202325997765,4.69595243375221
W10004_0076/PHK76,-31.5926906967938,-41.0076726201452,-24.6599938463503
LH244/PHZ51,282.142370612832,-57.9748987355122,33.6654886591431
PHJ40/PHAJ0,144.828032451855,158.670862651966,-6.63350078312482
PHB47/PHN82,254.190898224241,223.718722128192,-14.7434937118236
LH195/PHN82,329.900215839084,18.8606703548229,-100.315374831046
PHJ89/PH207,230.597590213476,168.200889508579,-132.418343478101
LH244/PHN82,309.622264462374,13.3946731544553,-110.146908847865
LH195/PHK76,59.5669245633411,-74.8461854607852,36.3648282938964
PHB47/PHZ51,226.960309409739,152.077825359847,128.481910373513
LH195/MO17,275.728424145548,-36.9252781019621,124.021685775289
LH195/PHZ51,302.52190885158,-52.232354494059,42.8980105534409
LH145/LH82,189.083398416721,78.2724513029747,-121.217712697876
LH244/MO17,254.929369179374,-42.8535515810633,115.334834583489
LH244/PHK76,38.4731338769966,-80.7740729788263,27.02192643685
PHG29/PHG47,233.425550411671,163.178430885863,-152.943350632761
PHB47/PHK76,-16.1708118003992,129.947831179515,122.186531354572
PHRE1/PHTD5,202.532083542017,172.035548322475,-85.7696486832706
B73/PHZ51,280.772674817208,-132.158430308614,19.4184567382692
TX714/PHZ51,277.970920475974,-111.960024784405,19.1784336588045
B73/PHK76,35.6234189016504,-155.093149857611,12.5389530160865
PHB47/MO17,200.800809679828,165.068588660916,208.864469644519
